Year,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2023,0 days 01:34:34.035000,HAM,44,,11.0,5.0,0 days 01:32:26.980000,,,0 days 00:00:53.248000,0 days 00:00:37.572000,,0 days 01:33:56.494000,0 days 01:34:34.040000,255.0,243.0,257.0,,False,SOFT,3.0,False,Mercedes,0 days 01:24:42.407000,2023-09-16 14:09:43.046,1,,False,,False,False
2023,0 days 01:36:05.945000,HAM,44,0 days 00:01:31.910000,12.0,5.0,,,0 days 00:00:27.010000,0 days 00:00:38.764000,0 days 00:00:26.136000,0 days 01:35:01.045000,0 days 01:35:39.809000,0 days 01:36:05.945000,309.0,278.0,256.0,300.0,True,SOFT,4.0,False,Mercedes,0 days 01:34:34.035000,2023-09-16 14:19:34.674,1,,False,,False,True
2023,0 days 01:38:03.979000,HAM,44,0 days 00:01:58.034000,13.0,5.0,,0 days 01:37:56.209000,0 days 00:00:32.763000,0 days 00:00:46.218000,0 days 00:00:39.053000,0 days 01:36:38.708000,0 days 01:37:24.926000,0 days 01:38:03.979000,241.0,204.0,,240.0,False,SOFT,5.0,False,Mercedes,0 days 01:36:05.945000,2023-09-16 14:21:06.584,1,,False,,False,False
2023,0 days 01:42:33.139000,HAM,44,,14.0,6.0,0 days 01:40:24.128000,,,0 days 00:00:57.309000,0 days 00:00:36.055000,,0 days 01:41:57.111000,0 days 01:42:33.313000,267.0,249.0,257.0,,False,SOFT,1.0,True,Mercedes,0 days 01:38:03.979000,2023-09-16 14:23:04.618,1,,False,,False,False
2023,0 days 01:44:04.624000,HAM,44,0 days 00:01:31.485000,15.0,6.0,,,0 days 00:00:26.924000,0 days 00:00:38.599000,0 days 00:00:25.962000,0 days 01:43:00.063000,0 days 01:43:38.662000,0 days 01:44:04.624000,309.0,277.0,258.0,300.0,True,SOFT,2.0,True,Mercedes,0 days 01:42:33.139000,2023-09-16 14:27:33.778,1,,False,,False,True
2023,0 days 01:46:05.966000,HAM,44,,16.0,6.0,,0 days 01:46:05.966000,0 days 00:00:35.791000,0 days 00:00:48.463000,,0 days 01:44:40.514000,0 days 01:45:28.904000,,221.0,172.0,,216.0,False,SOFT,3.0,True,Mercedes,0 days 01:44:04.624000,2023-09-16 14:29:05.263,1,,False,,False,False
2023,0 days 00:18:30.043000,PIA,81,,1.0,1.0,0 days 00:16:08.139000,,,0 days 00:00:52.465000,0 days 00:00:49.196000,,0 days 00:17:40.903000,0 days 00:18:30.043000,278.0,246.0,254.0,,False,SOFT,1.0,True,McLaren,0 days 00:16:08.139000,2023-09-16 13:01:08.778,1,,False,,False,False
2023,0 days 00:20:02.945000,PIA,81,0 days 00:01:32.902000,2.0,1.0,,,0 days 00:00:27.334000,0 days 00:00:39.326000,0 days 00:00:26.242000,0 days 00:18:57.377000,0 days 00:19:36.703000,0 days 00:20:02.945000,308.0,278.0,259.0,299.0,True,SOFT,2.0,True,McLaren,0 days 00:18:30.043000,2023-09-16 13:03:30.682,1,,False,,False,True
2023,0 days 00:22:37.863000,PIA,81,,3.0,1.0,,,0 days 00:00:42.014000,0 days 00:01:03.860000,0 days 00:00:49.027000,0 days 00:20:45.056000,0 days 00:21:48.836000,0 days 00:22:38.038000,166.0,165.0,144.0,254.0,False,SOFT,3.0,True,McLaren,0 days 00:20:02.945000,2023-09-16 13:05:03.584,1,,False,,False,False
2023,0 days 00:24:54.407000,PIA,81,0 days 00:02:16.544000,4.0,1.0,,,0 days 00:00:41.710000,0 days 00:00:57.505000,0 days 00:00:37.329000,0 days 00:23:19.573000,0 days 00:24:17.078000,0 days 00:24:54.407000,221.0,212.0,256.0,163.0,False,SOFT,4.0,True,McLaren,0 days 00:22:37.863000,2023-09-16 13:07:38.502,1,,False,,False,True
2023,0 days 00:26:27.474000,PIA,81,0 days 00:01:33.067000,5.0,1.0,,,0 days 00:00:27.161000,0 days 00:00:39.509000,0 days 00:00:26.397000,0 days 00:25:21.568000,0 days 00:26:01.077000,0 days 00:26:27.474000,311.0,279.0,258.0,301.0,False,SOFT,5.0,True,McLaren,0 days 00:24:54.407000,2023-09-16 13:09:55.046,1,,False,,False,True
2023,0 days 00:28:27.152000,PIA,81,0 days 00:01:59.678000,6.0,1.0,,0 days 00:28:19.329000,0 days 00:00:31.245000,0 days 00:00:48.783000,0 days 00:00:39.650000,0 days 00:26:58.719000,0 days 00:27:47.502000,0 days 00:28:27.152000,255.0,230.0,,280.0,False,SOFT,6.0,True,McLaren,0 days 00:26:27.474000,2023-09-16 13:11:28.113,1,,False,,False,False
2023,0 days 00:32:42.673000,PIA,81,,7.0,2.0,0 days 00:30:26.983000,,,0 days 00:00:51.018000,0 days 00:00:45.833000,,0 days 00:31:56.857000,0 days 00:32:42.809000,273.0,260.0,244.0,,False,SOFT,1.0,True,McLaren,0 days 00:28:27.152000,2023-09-16 13:13:27.791,1,,False,,False,False
2023,0 days 00:34:16.390000,PIA,81,0 days 00:01:33.717000,8.0,2.0,,,0 days 00:00:27.342000,0 days 00:00:39.293000,0 days 00:00:27.082000,0 days 00:33:10.015000,0 days 00:33:49.308000,0 days 00:34:16.390000,313.0,279.0,125.0,296.0,False,SOFT,2.0,True,McLaren,0 days 00:32:42.673000,2023-09-16 13:17:43.312,125,,False,,False,False
2023,0 days 00:37:05.625000,PIA,81,,9.0,2.0,,0 days 00:36:57.726000,0 days 00:00:57.193000,0 days 00:01:06.571000,0 days 00:00:45.476000,0 days 00:35:13.588000,0 days 00:36:20.149000,0 days 00:37:05.836000,137.0,142.0,,94.0,False,SOFT,3.0,True,McLaren,0 days 00:34:16.390000,2023-09-16 13:19:17.029,5,,False,,False,False
2023,0 days 00:17:50.247000,PER,11,,1.0,1.0,0 days 00:15:45.842000,,,0 days 00:00:50.182000,0 days 00:00:39.979000,,0 days 00:17:10.310000,0 days 00:17:50.247000,279.0,242.0,255.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:15:45.842000,2023-09-16 13:00:46.481,1,,False,,False,False
2023,0 days 00:19:22.810000,PER,11,0 days 00:01:32.563000,2.0,1.0,,,0 days 00:00:27.256000,0 days 00:00:39.015000,0 days 00:00:26.292000,0 days 00:18:17.503000,0 days 00:18:56.518000,0 days 00:19:22.810000,309.0,278.0,257.0,300.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:17:50.247000,2023-09-16 13:02:50.886,1,,False,,False,True
2023,0 days 00:22:08.012000,PER,11,,3.0,1.0,,,0 days 00:00:46.143000,0 days 00:01:10.009000,0 days 00:00:49.014000,0 days 00:20:08.994000,0 days 00:21:19.024000,0 days 00:22:08.148000,140.0,158.0,161.0,217.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:19:22.810000,2023-09-16 13:04:23.449,1,,False,,False,False
2023,0 days 00:24:35.521000,PER,11,0 days 00:02:27.509000,4.0,1.0,,,0 days 00:00:44.739000,0 days 00:00:59.583000,0 days 00:00:43.187000,0 days 00:22:52.751000,0 days 00:23:52.334000,0 days 00:24:35.521000,166.0,243.0,255.0,186.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:22:08.012000,2023-09-16 13:07:08.651,1,,False,,False,True
2023,0 days 00:27:00.675000,PER,11,0 days 00:02:25.154000,5.0,1.0,,0 days 00:26:10.660000,0 days 00:00:27.311000,0 days 00:00:39.041000,0 days 00:01:18.802000,0 days 00:25:02.832000,0 days 00:25:41.873000,0 days 00:27:00.675000,310.0,278.0,,303.0,False,SOFT,5.0,True,Red Bull Racing,0 days 00:24:35.521000,2023-09-16 13:09:36.160,1,,False,,False,False
2023,0 days 00:32:13.225000,PER,11,,6.0,2.0,0 days 00:29:20.391000,,,0 days 00:01:02.498000,0 days 00:00:54.509000,,0 days 00:31:18.779000,0 days 00:32:13.403000,205.0,232.0,255.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:27:00.675000,2023-09-16 13:12:01.314,1,,False,,False,False
2023,0 days 00:33:45.324000,PER,11,0 days 00:01:32.099000,7.0,2.0,,,0 days 00:00:27.042000,0 days 00:00:38.814000,0 days 00:00:26.243000,0 days 00:32:40.267000,0 days 00:33:19.081000,0 days 00:33:45.324000,310.0,278.0,256.0,299.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:32:13.225000,2023-09-16 13:17:13.864,1,,False,,False,True
2023,0 days 00:36:19.842000,PER,11,,8.0,2.0,,0 days 00:36:11.602000,0 days 00:00:34.473000,0 days 00:01:08.940000,0 days 00:00:51.083000,0 days 00:34:19.854000,0 days 00:35:28.759000,0 days 00:36:20.336000,130.0,175.0,,212.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:33:45.324000,2023-09-16 13:18:45.963,125,,False,,False,False
2023,0 days 01:10:23.066000,PER,11,,9.0,3.0,0 days 01:08:02.803000,,,0 days 00:01:06.281000,0 days 00:00:35.641000,,0 days 01:09:47.473000,0 days 01:10:23.066000,258.0,186.0,256.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:36:19.842000,2023-09-16 13:21:20.481,512,,False,,False,False
2023,0 days 01:11:55.376000,PER,11,0 days 00:01:32.310000,10.0,3.0,,,0 days 00:00:27.245000,0 days 00:00:38.870000,0 days 00:00:26.195000,0 days 01:10:50.311000,0 days 01:11:29.181000,0 days 01:11:55.376000,309.0,278.0,255.0,300.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:10:23.066000,2023-09-16 13:55:23.705,1,,False,,False,True
2023,0 days 01:13:58.351000,PER,11,0 days 00:02:02.975000,11.0,3.0,,0 days 01:13:50.203000,0 days 00:00:33.647000,0 days 00:00:50.102000,0 days 00:00:39.226000,0 days 01:12:29.023000,0 days 01:13:19.125000,0 days 01:13:58.351000,232.0,232.0,,253.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:11:55.376000,2023-09-16 13:56:56.015,1,,False,,False,False
2023,0 days 01:22:07.192000,PER,11,,12.0,4.0,0 days 01:19:27.838000,,,0 days 00:01:03.740000,0 days 00:00:47.138000,,0 days 01:21:20.054000,0 days 01:22:07.319000,274.0,238.0,257.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 01:13:58.351000,2023-09-16 13:58:58.990,1,,False,,False,False
2023,0 days 01:24:47.843000,PER,11,,13.0,4.0,,0 days 01:24:38.738000,0 days 00:00:50.251000,0 days 00:01:01.545000,0 days 00:00:48.901000,0 days 01:22:58.006000,0 days 01:23:58.942000,0 days 01:24:48.316000,171.0,158.0,,300.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:22:07.192000,2023-09-16 14:07:07.831,12,,False,,False,False
2023,0 days 00:17:12.997000,HUL,27,,1.0,1.0,0 days 00:15:11.827000,,,0 days 00:00:48.363000,0 days 00:00:35.567000,,0 days 00:16:37.482000,0 days 00:17:12.997000,279.0,253.0,256.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 00:15:11.827000,2023-09-16 13:00:12.466,1,,False,,False,False
2023,0 days 00:18:46.705000,HUL,27,0 days 00:01:33.708000,2.0,1.0,,,0 days 00:00:27.390000,0 days 00:00:39.689000,0 days 00:00:26.629000,0 days 00:17:40.387000,0 days 00:18:20.076000,0 days 00:18:46.705000,312.0,280.0,258.0,301.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:17:12.997000,2023-09-16 13:02:13.636,1,,False,,False,True
2023,0 days 00:21:11.741000,HUL,27,0 days 00:02:25.036000,3.0,1.0,,,0 days 00:00:45.997000,0 days 00:01:00.921000,0 days 00:00:38.118000,0 days 00:19:32.702000,0 days 00:20:33.623000,0 days 00:21:11.741000,147.0,195.0,167.0,223.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:18:46.705000,2023-09-16 13:03:47.344,1,,False,,False,True
2023,0 days 00:23:29.814000,HUL,27,0 days 00:02:18.073000,4.0,1.0,,,0 days 00:00:42.223000,0 days 00:00:53.895000,0 days 00:00:41.955000,0 days 00:21:53.964000,0 days 00:22:47.859000,0 days 00:23:29.814000,160.0,241.0,255.0,182.0,False,SOFT,4.0,True,Haas F1 Team,0 days 00:21:11.741000,2023-09-16 13:06:12.380,1,,False,,False,True
2023,0 days 00:25:02.974000,HUL,27,0 days 00:01:33.160000,5.0,1.0,,,0 days 00:00:27.272000,0 days 00:00:39.455000,0 days 00:00:26.433000,0 days 00:23:57.086000,0 days 00:24:36.541000,0 days 00:25:02.974000,312.0,280.0,258.0,301.0,True,SOFT,5.0,True,Haas F1 Team,0 days 00:23:29.814000,2023-09-16 13:08:30.453,1,,False,,False,True
2023,0 days 00:26:54.187000,HUL,27,0 days 00:01:51.213000,6.0,1.0,,0 days 00:26:46.456000,0 days 00:00:30.434000,0 days 00:00:43.710000,0 days 00:00:37.069000,0 days 00:25:33.408000,0 days 00:26:17.118000,0 days 00:26:54.187000,278.0,252.0,,291.0,False,SOFT,6.0,True,Haas F1 Team,0 days 00:25:02.974000,2023-09-16 13:10:03.613,1,,False,,False,False
2023,0 days 00:31:57.052000,HUL,27,,7.0,2.0,0 days 00:29:16.172000,,,0 days 00:01:04.506000,0 days 00:00:45.004000,,0 days 00:31:12.076000,0 days 00:31:57.200000,208.0,244.0,256.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 00:26:54.187000,2023-09-16 13:11:54.826,1,,False,,False,False
2023,0 days 00:33:29.152000,HUL,27,0 days 00:01:32.100000,8.0,2.0,,,0 days 00:00:27.024000,0 days 00:00:38.815000,0 days 00:00:26.261000,0 days 00:32:24.076000,0 days 00:33:02.891000,0 days 00:33:29.152000,313.0,280.0,259.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:57.052000,2023-09-16 13:16:57.691,1,,False,,False,True
2023,0 days 00:35:49.472000,HUL,27,0 days 00:02:20.320000,9.0,2.0,,0 days 00:35:41.712000,0 days 00:00:32.969000,0 days 00:00:59.616000,0 days 00:00:47.735000,0 days 00:34:02.121000,0 days 00:35:01.737000,0 days 00:35:49.472000,222.0,157.0,,238.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:33:29.152000,2023-09-16 13:18:29.791,125,,False,,False,False
2023,0 days 01:10:30.096000,HUL,27,,10.0,3.0,0 days 01:08:14.100000,,,0 days 00:00:55.161000,0 days 00:00:38.432000,,0 days 01:09:51.692000,0 days 01:10:30.113000,268.0,239.0,256.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 00:35:49.472000,2023-09-16 13:20:50.111,512,,False,,False,False
2023,0 days 01:12:02.444000,HUL,27,0 days 00:01:32.348000,11.0,3.0,,,0 days 00:00:27.141000,0 days 00:00:38.998000,0 days 00:00:26.209000,0 days 01:10:57.237000,0 days 01:11:36.235000,0 days 01:12:02.444000,313.0,280.0,256.0,301.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:10:30.096000,2023-09-16 13:55:30.735,1,,False,,False,True
2023,0 days 01:13:59.179000,HUL,27,0 days 00:01:56.735000,12.0,3.0,,0 days 01:13:51.359000,0 days 00:00:31.175000,0 days 00:00:46.390000,0 days 00:00:39.170000,0 days 01:12:33.619000,0 days 01:13:20.009000,0 days 01:13:59.179000,273.0,201.0,,276.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:12:02.444000,2023-09-16 13:57:03.083,1,,False,,False,False
2023,0 days 01:21:13.965000,HUL,27,,13.0,4.0,0 days 01:18:58.901000,,,0 days 00:00:53.364000,0 days 00:00:41.350000,,0 days 01:20:32.618000,0 days 01:21:14.117000,288.0,236.0,257.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 01:13:59.179000,2023-09-16 13:58:59.818,1,,False,,False,False
2023,0 days 01:22:45.959000,HUL,27,0 days 00:01:31.994000,14.0,4.0,,,0 days 00:00:26.943000,0 days 00:00:38.875000,0 days 00:00:26.176000,0 days 01:21:40.908000,0 days 01:22:19.783000,0 days 01:22:45.959000,313.0,280.0,257.0,301.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:21:13.965000,2023-09-16 14:06:14.604,12,,False,,False,True
2023,0 days 01:24:51.373000,HUL,27,0 days 00:02:05.414000,15.0,4.0,,0 days 01:24:43.582000,0 days 00:00:32.663000,0 days 00:00:50.488000,0 days 00:00:42.263000,0 days 01:23:18.622000,0 days 01:24:09.110000,0 days 01:24:51.373000,239.0,185.0,,241.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:22:45.959000,2023-09-16 14:07:46.598,1,,False,,False,False
2023,0 days 01:33:19.722000,HUL,27,,16.0,5.0,0 days 01:31:07.200000,,,0 days 00:00:54.771000,0 days 00:00:39.202000,,0 days 01:32:40.574000,0 days 01:33:19.745000,259.0,242.0,255.0,,False,SOFT,4.0,False,Haas F1 Team,0 days 01:24:51.373000,2023-09-16 14:09:52.012,1,,False,,False,False
2023,0 days 01:34:52.259000,HUL,27,0 days 00:01:32.537000,17.0,5.0,,,0 days 00:00:27.206000,0 days 00:00:39.069000,0 days 00:00:26.262000,0 days 01:33:46.928000,0 days 01:34:25.997000,0 days 01:34:52.259000,311.0,279.0,257.0,300.0,True,SOFT,5.0,False,Haas F1 Team,0 days 01:33:19.722000,2023-09-16 14:18:20.361,1,,False,,False,True
2023,0 days 01:36:45.311000,HUL,27,0 days 00:01:53.052000,18.0,5.0,,0 days 01:36:37.569000,0 days 00:00:31.157000,0 days 00:00:44.695000,0 days 00:00:37.200000,0 days 01:35:23.416000,0 days 01:36:08.111000,0 days 01:36:45.311000,273.0,235.0,,280.0,False,SOFT,6.0,False,Haas F1 Team,0 days 01:34:52.259000,2023-09-16 14:19:52.898,1,,False,,False,False
2023,0 days 01:41:17.508000,HUL,27,,19.0,6.0,0 days 01:38:53.161000,,,0 days 00:01:03.337000,0 days 00:00:36.052000,,0 days 01:40:41.456000,0 days 01:41:17.658000,231.0,228.0,257.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 01:36:45.311000,2023-09-16 14:21:45.950,1,,False,,False,False
2023,0 days 01:42:49.316000,HUL,27,0 days 00:01:31.808000,20.0,6.0,,,0 days 00:00:26.926000,0 days 00:00:38.738000,0 days 00:00:26.144000,0 days 01:41:44.434000,0 days 01:42:23.172000,0 days 01:42:49.316000,312.0,279.0,256.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:41:17.508000,2023-09-16 14:26:18.147,1,,False,,False,True
2023,0 days 01:44:49.686000,HUL,27,,21.0,6.0,,0 days 01:44:49.686000,0 days 00:00:34.659000,0 days 00:00:50.219000,,0 days 01:43:23.984000,0 days 01:44:14.218000,,240.0,209.0,,224.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:42:49.316000,2023-09-16 14:27:49.955,1,,False,,False,False
2023,0 days 00:23:23.001000,TSU,22,,1.0,1.0,0 days 00:20:52.400000,,,0 days 00:01:04.757000,0 days 00:00:45.697000,,0 days 00:22:37.304000,0 days 00:23:23.006000,258.0,221.0,252.0,,False,SOFT,1.0,True,AlphaTauri,0 days 00:20:52.400000,2023-09-16 13:05:53.039,1,,False,,False,False
2023,0 days 00:24:55.931000,TSU,22,0 days 00:01:32.930000,2.0,1.0,,,0 days 00:00:27.549000,0 days 00:00:39.157000,0 days 00:00:26.224000,0 days 00:23:50.550000,0 days 00:24:29.707000,0 days 00:24:55.931000,306.0,277.0,255.0,295.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:23:23.001000,2023-09-16 13:08:23.640,1,,False,,False,True
2023,0 days 00:26:57.348000,TSU,22,0 days 00:02:01.417000,3.0,1.0,,0 days 00:26:49.518000,0 days 00:00:38.582000,0 days 00:00:44.236000,0 days 00:00:38.599000,0 days 00:25:34.513000,0 days 00:26:18.749000,0 days 00:26:57.348000,259.0,245.0,,277.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:24:55.931000,2023-09-16 13:09:56.570,1,,False,,False,False
2023,0 days 00:31:39.693000,TSU,22,,4.0,2.0,0 days 00:29:10.735000,,,0 days 00:01:02.189000,0 days 00:00:37.172000,,0 days 00:31:02.545000,0 days 00:31:39.857000,213.0,225.0,254.0,,False,SOFT,1.0,True,AlphaTauri,0 days 00:26:57.348000,2023-09-16 13:11:57.987,1,,False,,False,False
2023,0 days 00:33:11.684000,TSU,22,0 days 00:01:31.991000,5.0,2.0,,,0 days 00:00:27.177000,0 days 00:00:38.747000,0 days 00:00:26.067000,0 days 00:32:06.870000,0 days 00:32:45.617000,0 days 00:33:11.684000,306.0,275.0,257.0,295.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:31:39.693000,2023-09-16 13:16:40.332,1,,False,,False,True
2023,0 days 00:35:39.971000,TSU,22,0 days 00:02:28.287000,6.0,2.0,,0 days 00:35:32.165000,0 days 00:00:34.276000,0 days 00:01:02.726000,0 days 00:00:51.285000,0 days 00:33:45.960000,0 days 00:34:48.686000,0 days 00:35:39.971000,250.0,125.0,,264.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:33:11.684000,2023-09-16 13:18:12.323,125,,False,,False,False
2023,0 days 01:11:41.846000,TSU,22,,7.0,3.0,0 days 01:09:18.130000,,,0 days 00:01:04.594000,0 days 00:00:38.257000,,0 days 01:11:03.690000,0 days 01:11:41.846000,241.0,219.0,253.0,,False,SOFT,1.0,True,AlphaTauri,0 days 00:35:39.971000,2023-09-16 13:20:40.610,512,,False,,False,False
2023,0 days 01:14:27.852000,TSU,22,,8.0,3.0,,0 days 01:13:45.984000,0 days 00:00:36.973000,0 days 00:00:55.914000,0 days 00:01:13.061000,0 days 01:12:18.877000,0 days 01:13:14.813000,0 days 01:14:28.046000,123.0,240.0,,297.0,False,SOFT,2.0,True,AlphaTauri,0 days 01:11:41.846000,2023-09-16 13:56:42.485,1,,False,,False,False
2023,0 days 01:21:37.298000,TSU,22,,9.0,4.0,0 days 01:18:54.323000,,,0 days 00:01:00.065000,0 days 00:00:57.964000,,0 days 01:20:39.352000,0 days 01:21:37.445000,223.0,231.0,253.0,,False,SOFT,1.0,True,AlphaTauri,0 days 01:14:27.852000,2023-09-16 13:59:28.491,1,,False,,False,False
2023,0 days 01:23:45.467000,TSU,22,0 days 00:02:08.169000,10.0,4.0,,0 days 01:23:37.521000,0 days 00:00:27.177000,0 days 00:00:38.828000,0 days 00:01:02.164000,0 days 01:22:04.475000,0 days 01:22:43.303000,0 days 01:23:45.467000,306.0,275.0,,296.0,False,SOFT,2.0,True,AlphaTauri,0 days 01:21:37.298000,2023-09-16 14:06:37.937,12,,False,,False,False
2023,0 days 00:17:06.700000,MAG,20,,1.0,1.0,0 days 00:15:03.390000,,,0 days 00:00:50.156000,0 days 00:00:37.076000,,0 days 00:16:29.639000,0 days 00:17:06.700000,229.0,254.0,256.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 00:15:03.390000,2023-09-16 13:00:04.029,1,,False,,False,False
2023,0 days 00:18:39.900000,MAG,20,0 days 00:01:33.200000,2.0,1.0,,,0 days 00:00:27.382000,0 days 00:00:39.373000,0 days 00:00:26.445000,0 days 00:17:34.082000,0 days 00:18:13.455000,0 days 00:18:39.900000,311.0,279.0,257.0,301.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:17:06.700000,2023-09-16 13:02:07.339,1,,False,,False,True
2023,0 days 00:21:10.881000,MAG,20,,3.0,1.0,,,0 days 00:00:45.321000,0 days 00:01:03.848000,0 days 00:00:41.799000,0 days 00:19:25.261000,0 days 00:20:29.103000,0 days 00:21:11.071000,135.0,216.0,151.0,290.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:18:39.900000,2023-09-16 13:03:40.539,1,,False,,False,False
2023,0 days 00:23:39.326000,MAG,20,0 days 00:02:28.445000,4.0,1.0,,,0 days 00:00:42.303000,0 days 00:01:00.497000,0 days 00:00:45.645000,0 days 00:21:53.184000,0 days 00:22:53.681000,0 days 00:23:39.326000,151.0,216.0,256.0,207.0,False,SOFT,4.0,True,Haas F1 Team,0 days 00:21:10.881000,2023-09-16 13:06:11.520,1,,False,,False,True
2023,0 days 00:25:12.364000,MAG,20,0 days 00:01:33.038000,5.0,1.0,,,0 days 00:00:27.174000,0 days 00:00:39.477000,0 days 00:00:26.387000,0 days 00:24:06.500000,0 days 00:24:45.977000,0 days 00:25:12.364000,312.0,279.0,258.0,301.0,True,SOFT,5.0,True,Haas F1 Team,0 days 00:23:39.326000,2023-09-16 13:08:39.965,1,,False,,False,True
2023,0 days 00:27:41.728000,MAG,20,0 days 00:02:29.364000,6.0,1.0,,0 days 00:26:59.143000,0 days 00:00:31.511000,0 days 00:00:45.650000,0 days 00:01:12.203000,0 days 00:25:43.875000,0 days 00:26:29.525000,0 days 00:27:41.728000,264.0,246.0,,296.0,False,SOFT,6.0,True,Haas F1 Team,0 days 00:25:12.364000,2023-09-16 13:10:13.003,1,,False,,False,False
2023,0 days 00:31:49.200000,MAG,20,,7.0,2.0,0 days 00:29:13.125000,,,0 days 00:01:05.261000,0 days 00:00:39.450000,,0 days 00:31:09.779000,0 days 00:31:49.388000,174.0,233.0,257.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 00:27:41.728000,2023-09-16 13:12:42.367,1,,False,,False,False
2023,0 days 00:33:21.442000,MAG,20,0 days 00:01:32.242000,8.0,2.0,,,0 days 00:00:27.064000,0 days 00:00:38.972000,0 days 00:00:26.206000,0 days 00:32:16.264000,0 days 00:32:55.236000,0 days 00:33:21.442000,313.0,279.0,258.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:49.200000,2023-09-16 13:16:49.839,1,,False,,False,True
2023,0 days 00:35:43.247000,MAG,20,0 days 00:02:21.805000,9.0,2.0,,0 days 00:35:35.509000,0 days 00:00:36.077000,0 days 00:00:58.022000,0 days 00:00:47.706000,0 days 00:33:57.519000,0 days 00:34:55.541000,0 days 00:35:43.247000,259.0,132.0,,276.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:33:21.442000,2023-09-16 13:18:22.081,125,,False,,False,False
2023,0 days 01:10:15.770000,MAG,20,,10.0,3.0,0 days 01:08:07.147000,,,0 days 00:00:47.925000,0 days 00:00:37.364000,,0 days 01:09:38.442000,0 days 01:10:15.785000,236.0,244.0,258.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 00:35:43.247000,2023-09-16 13:20:43.886,512,,False,,False,False
2023,0 days 01:11:47.940000,MAG,20,0 days 00:01:32.170000,11.0,3.0,,,0 days 00:00:27.184000,0 days 00:00:38.776000,0 days 00:00:26.210000,0 days 01:10:42.954000,0 days 01:11:21.730000,0 days 01:11:47.940000,312.0,279.0,255.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:10:15.770000,2023-09-16 13:55:16.409,1,,False,,False,True
2023,0 days 01:13:49.529000,MAG,20,0 days 00:02:01.589000,12.0,3.0,,0 days 01:13:41.766000,0 days 00:00:36.855000,0 days 00:00:47.333000,0 days 00:00:37.401000,0 days 01:12:24.795000,0 days 01:13:12.128000,0 days 01:13:49.529000,264.0,246.0,,290.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:11:47.940000,2023-09-16 13:56:48.579,1,,False,,False,False
2023,0 days 01:20:57.896000,MAG,20,,13.0,4.0,0 days 01:18:49.682000,,,0 days 00:00:57.387000,0 days 00:00:36.746000,,0 days 01:20:21.227000,0 days 01:20:58.070000,197.0,214.0,258.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 01:13:49.529000,2023-09-16 13:58:50.168,1,,False,,False,False
